  120.00   140.00    43.20    50.40     0.58
  120.00   140.00    50.40    57.60     0.66
  120.00   140.00    57.60    64.80     0.75
  120.00   140.00    64.80    72.00     0.82
  120.00   140.00    72.00    79.20     0.85
  120.00   140.00    79.20    86.40     0.92
  120.00   140.00    86.40    93.60     0.96
  120.00   140.00    93.60   100.80     0.91
  120.00   140.00   100.80   108.00     0.87
  120.00   140.00   108.00   115.20     0.83
  120.00   140.00   115.20   122.40     0.76
  120.00   140.00   122.40   129.60     0.68
  120.00   140.00   129.60   136.80     0.57
  120.00   140.00   136.80   144.00     0.48
  120.00   140.00   144.00   151.20     0.31
  120.00   140.00   151.20   158.40     0.09
  120.00   140.00   158.40   165.60     0.00
  120.00   140.00   165.60   172.80     0.00
  120.00   140.00   172.80   180.00     0.00
  140.00   160.00     0.00     7.20     0.00
  140.00   160.00     7.20    14.40     0.00
  140.00   160.00    14.40    21.60     0.00
  140.00   160.00    21.60    28.80     0.10
  140.00   160.00    28.80    36.00     0.33
  140.00   160.00    36.00    43.20     0.47
  140.00   160.00    43.20    50.40     0.59
  140.00   160.00    50.40    57.60     0.68
  140.00   160.00    57.60    64.80     0.74
  140.00   160.00    64.80    72.00     0.82
  140.00   160.00    72.00    79.20     0.86
  140.00   160.00    79.20    86.40     0.93
  140.00   160.00    86.40    93.60     0.95
  140.00   160.00    93.60   100.80     0.92
  140.00   160.00   100.80   108.00     0.86
  140.00   160.00   108.00   115.20     0.83
  140.00   160.00   115.20   122.40     0.76
  140.00   160.00   122.40   129.60     0.66
  140.00   160.00   129.60   136.80     0.60
  140.00   160.00   136.80   144.00     0.48
  140.00   160.00   144.00   151.20     0.32
  140.00   160.00   151.20   158.40     0.09
  140.00   160.00   158.40   165.60     0.00
  140.00   160.00   165.60   172.80     0.00
  140.00   160.00   172.80   180.00     0.00
  160.00   180.00     0.00     7.20     0.00
  160.00   180.00     7.20    14.40     0.00
  160.00   180.00    14.40    21.60     0.00
  160.00   180.00    21.60    28.80     0.11
  160.00   180.00    28.80    36.00     0.34
  160.00   180.00    36.00    43.20     0.48
  160.00   180.00    43.20    50.40     0.59
  160.00   180.00    50.40    57.60     0.68
  160.00   180.00    57.60    64.80     0.77
  160.00   180.00    64.80    72.00     0.80
  160.00   180.00    72.00    79.20     0.86
  160.00   180.00    79.20    86.40     0.92
  160.00   180.00    86.40    93.60     0.96
  160.00   180.00    93.60   100.80     0.93
  160.00   180.00   100.80   108.00     0.87
  160.00   180.00   108.00   115.20     0.81
  160.00   180.00   115.20   122.40     0.75
  160.00   180.00   122.40   129.60     0.68
  160.00   180.00   129.60   136.80     0.59
  160.00   180.00   136.80   144.00     0.49
  160.00   180.00   144.00   151.20     0.31
  160.00   180.00   151.20   158.40     0.08
  160.00   180.00   158.40   165.60     0.00
  160.00   180.00   165.60   172.80     0.00
  160.00   180.00   172.80   180.00     0.00
  180.00   200.00     0.00     7.20     0.00
  180.00   200.00     7.20    14.40     0.00
  180.00   200.00    14.40    21.60     0.00
  180.00   200.00    21.60    28.80     0.09
  180.00   200.00    28.80    36.00     0.32
  180.00   200.00    36.00    43.20     0.48
  180.00   200.00    43.20    50.40     0.60
  180.00   200.00    50.40    57.60     0.67
  180.00   200.00    57.60    64.80     0.74
  180.00   200.00    64.80    72.00     0.82
  180.00   200.00    72.00    79.20     0.85
  180.00   200.00    79.20    86.40     0.92
  180.00   200.00    86.40    93.60     0.96
  180.00   200.00    93.60   100.80     0.92
  180.00   200.00   100.80   108.00     0.87
  180.00   200.00   108.00   115.20     0.80
  180.00   200.00   115.20   122.40     0.76
  180.00   200.00   122.40   129.60     0.70
  180.00   200.00   129.60   136.80     0.60
  180.00   200.00   136.80   144.00     0.48
  180.00   200.00   144.00   151.20     0.31
  180.00   200.00   151.20   158.40     0.10
  180.00   200.00   158.40   165.60     0.00
  180.00   200.00   165.60   172.80     0.00
  180.00   200.00   172.80   180.00     0.00
  200.00   220.00     0.00     7.20     0.00
  200.00   220.00     7.20    14.40     0.00
  200.00   220.00    14.40    21.60     0.00
  200.00   220.00    21.60    28.80     0.10
  200.00   220.00    28.80    36.00     0.32
  200.00   220.00    36.00    43.20     0.46
  200.00   220.00    43.20    50.40     0.58
  200.00   220.00    50.40    57.60     0.69
  200.00   220.00    57.60    64.80     0.74
  200.00   220.00    64.80    72.00     0.82
  200.00   220.00    72.00    79.20     0.86
  200.00   220.00    79.20    86.40     0.93
  200.00   220.00    86.40    93.60     0.96
  200.00   220.00    93.60   100.80     0.92
  200.00   220.00   100.80   108.00     0.86
  200.00   220.00   108.00   115.20     0.80
  200.00   220.00   115.20   122.40     0.76
  200.00   220.00   122.40   129.60     0.67
  200.00   220.00   129.60   136.80     0.59
  200.00   220.00   136.80   144.00     0.47
  200.00   220.00   144.00   151.20     0.33
  200.00   220.00   151.20   158.40     0.11
  200.00   220.00   158.40   165.60     0.00
  200.00   220.00   165.60   172.80     0.00
  200.00   220.00   172.80   180.00     0.00
  220.00   240.00     0.00     7.20     0.00
  220.00   240.00     7.20    14.40     0.00
  220.00   240.00    14.40    21.60     0.00
  220.00   240.00    21.60    28.80     0.10
  220.00   240.00    28.80    36.00     0.32
  220.00   240.00    36.00    43.20     0.49
  220.00   240.00    43.20    50.40     0.59
  220.00   240.00    50.40    57.60     0.66
  220.00   240.00    57.60    64.80     0.75
  220.00   240.00    64.80    72.00     0.81
  220.00   240.00    72.00    79.20     0.88
  220.00   240.00    79.20    86.40     0.92
  220.00   240.00    86.40    93.60     0.96
  220.00   240.00    93.60   100.80     0.93
  220.00   240.00   100.80   108.00     0.87
  220.00   240.00   108.00   115.20     0.81
  220.00   240.00   115.20   122.40     0.75
  220.00   240.00   122.40   129.60     0.69
  220.00   240.00   129.60   136.80     0.58
  220.00   240.00   136.80   144.00     0.47
  220.00   240.00   144.00   151.20     0.34
  220.00   240.00   151.20   158.40     0.09
  220.00   240.00   158.40   165.60     0.00
  220.00   240.00   165.60   172.80     0.00
  220.00   240.00   172.80   180.00     0.00
  240.00   260.00     0.00     7.20     0.00
  240.00   260.00     7.20    14.40     0.00
  240.00   260.00    14.40    21.60     0.00
  240.00   260.00    21.60    28.80     0.10
  240.00   260.00    28.80    36.00     0.33
  240.00   260.00    36.00    43.20     0.47
  240.00   260.00    43.20    50.40     0.59
  240.00   260.00    50.40    57.60     0.66
  240.00   260.00    57.60    64.80     0.74
  240.00   260.00    64.80    72.00     0.81
  240.00   260.00    72.00    79.20     0.87
  240.00   260.00    79.20    86.40     0.92
  240.00   260.00    86.40    93.60     0.96
  240.00   260.00    93.60   100.80     0.92
  240.00   260.00   100.80   108.00     0.86
  240.00   260.00   108.00   115.20     0.81
  240.00   260.00   115.20   122.40     0.73
  240.00   260.00   122.40   129.60     0.68
  240.00   260.00   129.60   136.80     0.58
  240.00   260.00   136.80   144.00     0.48
  240.00   260.00   144.00   151.20     0.33
  240.00   260.00   151.20   158.40     0.09
  240.00   260.00   158.40   165.60     0.00
  240.00   260.00   165.60   172.80     0.00
  240.00   260.00   172.80   180.00     0.00
  260.00   280.00     0.00     7.20     0.00
  260.00   280.00     7.20    14.40     0.00
  260.00   280.00    14.40    21.60     0.00
  260.00   280.00    21.60    28.80     0.10
  260.00   280.00    28.80    36.00     0.34
  260.00   280.00    36.00    43.20     0.45
  260.00   280.00    43.20    50.40     0.58
  260.00   280.00    50.40    57.60     0.66
  260.00   280.00    57.60    64.80     0.75
  260.00   280.00    64.80    72.00     0.81
  260.00   280.00    72.00    79.20     0.86
  260.00   280.00    79.20    86.40     0.93
  260.00   280.00    86.40    93.60     0.96
  260.00   280.00    93.60   100.80     0.92
  260.00   280.00   100.80   108.00     0.87
  260.00   280.00   108.00   115.20     0.80
  260.00   280.00   115.20   122.40     0.74
  260.00   280.00   122.40   129.60     0.69
  260.00   280.00   129.60   136.80     0.57
  260.00   280.00   136.80   144.00     0.47
  260.00   280.00   144.00   151.20     0.31
  260.00   280.00   151.20   158.40     0.10
  260.00   280.00   158.40   165.60     0.00
  260.00   280.00   165.60   172.80     0.00
  260.00   280.00   172.80   180.00     0.00
  280.00   300.00     0.00     7.20     0.00
  280.00   300.00     7.20    14.40     0.00
  280.00   300.00    14.40    21.60     0.00
  280.00   300.00    21.60    28.80     0.10
  280.00   300.00    28.80    36.00     0.31
  280.00   300.00    36.00    43.20     0.46
  280.00   300.00    43.20    50.40     0.58
  280.00   300.00    50.40    57.60     0.66
  280.00   300.00    57.60    64.80     0.75
  280.00   300.00    64.80    72.00     0.80
  280.00   300.00    72.00    79.20     0.88
  280.00   300.00    79.20    86.40     0.92
  280.00   300.00    86.40    93.60     0.96
  280.00   300.00    93.60   100.80     0.92
  280.00   300.00   100.80   108.00     0.86
  280.00   300.00   108.00   115.20     0.82
  280.00   300.00   115.20   122.40     0.75
  280.00   300.00   122.40   129.60     0.69
  280.00   300.00   129.60   136.80     0.58
  280.00   300.00   136.80   144.00     0.45
  280.00   300.00   144.00   151.20     0.32
  280.00   300.00   151.20   158.40     0.11
  280.00   300.00   158.40   165.60     0.00
  280.00   300.00   165.60   172.80     0.00
  280.00   300.00   172.80   180.00     0.00
  300.00   320.00     0.00     7.20     0.00
  300.00   320.00     7.20    14.40     0.00
  300.00   320.00    14.40    21.60     0.00
  300.00   320.00    21.60    28.80     0.10
  300.00   320.00    28.80    36.00     0.32
  300.00   320.00    36.00    43.20     0.48
  300.00   320.00    43.20    50.40     0.59
  300.00   320.00    50.40    57.60     0.69
  300.00   320.00    57.60    64.80     0.76
  300.00   320.00    64.80    72.00     0.81
  300.00   320.00    72.00    79.20     0.87
  300.00   320.00    79.20    86.40     0.91
  300.00   320.00    86.40    93.60     0.96
  300.00   320.00    93.60   100.80     0.92
  300.00   320.00   100.80   108.00     0.87
  300.00   320.00   108.00   115.20     0.80
  300.00   320.00   115.20   122.40     0.74
  300.00   320.00   122.40   129.60     0.67
  300.00   320.00   129.60   136.80     0.60
  300.00   320.00   136.80   144.00     0.48
  300.00   320.00   144.00   151.20     0.33
  300.00   320.00   151.20   158.40     0.09
  300.00   320.00   158.40   165.60     0.00
  300.00   320.00   165.60   172.80     0.00
  300.00   320.00   172.80   180.00     0.00
  320.00   340.00     0.00     7.20     0.00
  320.00   340.00     7.20    14.40     0.00
  320.00   340.00    14.40    21.60     0.00
  320.00   340.00    21.60    28.80     0.10
  320.00   340.00    28.80    36.00     0.31
  320.00   340.00    36.00    43.20     0.50
  320.00   340.00    43.20    50.40     0.57
  320.00   340.00    50.40    57.60     0.68
  320.00   340.00    57.60    64.80     0.73
  320.00   340.00    64.80    72.00     0.82
  320.00   340.00    72.00    79.20     0.85
  320.00   340.00    79.20    86.40     0.91
  320.00   340.00    86.40    93.60     0.96
  320.00   340.00    93.60   100.80     0.92
  320.00   340.00   100.80   108.00     0.86
  320.00   340.00   108.00   115.20     0.80
  320.00   340.00   115.20   122.40     0.75
  320.00   340.00   122.40   129.60     0.68
  320.00   340.00   129.60   136.80     0.59
  320.00   340.00   136.80   144.00     0.47
  320.00   340.00   144.00   151.20     0.33
  320.00   340.00   151.20   158.40     0.09
  320.00   340.00   158.40   165.60     0.00
  320.00   340.00   165.60   172.80     0.00
  320.00   340.00   172.80   180.00     0.00
  340.00   360.00     0.00     7.20     0.00
  340.00   360.00     7.20    14.40     0.00
  340.00   360.00    14.40    21.60     0.00
  340.00   360.00    21.60    28.80     0.10
  340.00   360.00    28.80    36.00     0.31
  340.00   360.00    36.00    43.20     0.48
  340.00   360.00    43.20    50.40     0.59
  340.00   360.00    50.40    57.60     0.67
  340.00   360.00    57.60    64.80     0.74
  340.00   360.00    64.80    72.00     0.83
  340.00   360.00    72.00    79.20     0.87
  340.00   360.00    79.20    86.40     0.92
  340.00   360.00    86.40    93.60     0.96
  340.00   360.00    93.60   100.80     0.91
  340.00   360.00   100.80   108.00     0.85
  340.00   360.00   108.00   115.20     0.80
  340.00   360.00   115.20   122.40     0.71
  340.00   360.00   122.40   129.60     0.68
  340.00   360.00   129.60   136.80     0.59
  340.00   360.00   136.80   144.00     0.47
  340.00   360.00   144.00   151.20     0.30
  340.00   360.00   151.20   158.40     0.10
  340.00   360.00   158.40   165.60     0.00
  340.00   360.00   165.60   172.80     0.00
  340.00   360.00   172.80   180.00     0.00
  360.00   380.00     0.00     7.20     0.00
  360.00   380.00     7.20    14.40     0.00
  360.00   380.00    14.40    21.60     0.00
  360.00   380.00    21.60    28.80     0.09
  360.00   380.00    28.80    36.00     0.33
  360.00   380.00    36.00    43.20     0.47
  360.00   380.00    43.20    50.40     0.59
  360.00   380.00    50.40    57.60     0.67
  360.00   380.00    57.60    64.80     0.77
  360.00   380.00    64.80    72.00     0.81
  360.00   380.00    72.00    79.20     0.87
  360.00   380.00    79.20    86.40     0.92
  360.00   380.00    86.40    93.60     0.96
  360.00   380.00    93.60   100.80     0.91
  360.00   380.00   100.80   108.00     0.84
  360.00   380.00   108.00   115.20     0.81
  360.00   380.00   115.20   122.40     0.75
  360.00   380.00   122.40   129.60     0.67
  360.00   380.00   129.60   136.80     0.58
  360.00   380.00   136.80   144.00     0.46
  360.00   380.00   144.00   151.20     0.34
  360.00   380.00   151.20   158.40     0.09
  360.00   380.00   158.40   165.60     0.00
  360.00   380.00   165.60   172.80     0.00
  360.00   380.00   172.80   180.00     0.00
  380.00   400.00     0.00     7.20     0.00
  380.00   400.00     7.20    14.40     0.00
  380.00   400.00    14.40    21.60     0.00
  380.00   400.00    21.60    28.80     0.10
  380.00   400.00    28.80    36.00     0.33
  380.00   400.00    36.00    43.20     0.48
  380.00   400.00    43.20    50.40     0.58
  380.00   400.00    50.40    57.60     0.66
  380.00   400.00    57.60    64.80     0.75
  380.00   400.00    64.80    72.00     0.82
  380.00   400.00    72.00    79.20     0.87
  380.00   400.00    79.20    86.40     0.93
  380.00   400.00    86.40    93.60     0.96
  380.00   400.00    93.60   100.80     0.92
  380.00   400.00   100.80   108.00     0.87
  380.00   400.00   108.00   115.20     0.80
  380.00   400.00   115.20   122.40     0.75
  380.00   400.00   122.40   129.60     0.68
  380.00   400.00   129.60   136.80     0.60
  380.00   400.00   136.80   144.00     0.48
  380.00   400.00   144.00   151.20     0.32
  380.00   400.00   151.20   158.40     0.09
  380.00   400.00   158.40   165.60     0.00
  380.00   400.00   165.60   172.80     0.00
  380.00   400.00   172.80   180.00     0.00
  400.00   420.00     0.00     7.20     0.00
  400.00   420.00     7.20    14.40     0.00
  400.00   420.00    14.40    21.60     0.00
  400.00   420.00    21.60    28.80     0.09
  400.00   420.00    28.80    36.00     0.34
  400.00   420.00    36.00    43.20     0.48
  400.00   420.00    43.20    50.40     0.58
  400.00   420.00    50.40    57.60     0.67
  400.00   420.00    57.60    64.80     0.74
  400.00   420.00    64.80    72.00     0.81
  400.00   420.00    72.00    79.20     0.85
  400.00   420.00    79.20    86.40     0.92
  400.00   420.00    86.40    93.60     0.96
  400.00   420.00    93.60   100.80     0.92
  400.00   420.00   100.80   108.00     0.87
  400.00   420.00   108.00   115.20     0.81
  400.00   420.00   115.20   122.40     0.75
  400.00   420.00   122.40   129.60     0.68
  400.00   420.00   129.60   136.80     0.59
  400.00   420.00   136.80   144.00     0.47
  400.00   420.00   144.00   151.20     0.35
  400.00   420.00   151.20   158.40     0.10
  400.00   420.00   158.40   165.60     0.00
  400.00   420.00   165.60   172.80     0.00
  400.00   420.00   172.80   180.00     0.00
  420.00   440.00     0.00     7.20     0.00
  420.00   440.00     7.20    14.40     0.00
  420.00   440.00    14.40    21.60     0.00
  420.00   440.00    21.60    28.80     0.09
  420.00   440.00    28.80    36.00     0.32
  420.00   440.00    36.00    43.20     0.49
  420.00   440.00    43.20    50.40     0.59
  420.00   440.00    50.40    57.60     0.68
  420.00   440.00    57.60    64.80     0.75
  420.00   440.00    64.80    72.00     0.82
  420.00   440.00    72.00    79.20     0.86
  420.00   440.00    79.20    86.40     0.92
  420.00   440.00    86.40    93.60     0.96
  420.00   440.00    93.60   100.80     0.92
  420.00   440.00   100.80   108.00     0.87
  420.00   440.00   108.00   115.20     0.80
  420.00   440.00   115.20   122.40     0.75
  420.00   440.00   122.40   129.60     0.68
  420.00   440.00   129.60   136.80     0.59
  420.00   440.00   136.80   144.00     0.46
  420.00   440.00   144.00   151.20     0.35
  420.00   440.00   151.20   158.40     0.10
  420.00   440.00   158.40   165.60     0.00
  420.00   440.00   165.60   172.80     0.00
  420.00   440.00   172.80   180.00     0.00
  440.00   460.00     0.00     7.20     0.00
  440.00   460.00     7.20    14.40     0.00
  440.00   460.00    14.40    21.60     0.00
  440.00   460.00    21.60    28.80     0.09
  440.00   460.00    28.80    36.00     0.33
  440.00   460.00    36.00    43.20     0.48
  440.00   460.00    43.20    50.40     0.57
  440.00   460.00    50.40    57.60     0.67
  440.00   460.00    57.60    64.80     0.75
  440.00   460.00    64.80    72.00     0.82
  440.00   460.00    72.00    79.20     0.86
  440.00   460.00    79.20    86.40     0.93
  440.00   460.00    86.40    93.60     0.96
  440.00   460.00    93.60   100.80     0.92
  440.00   460.00   100.80   108.00     0.87
  440.00   460.00   108.00   115.20     0.81
  440.00   460.00   115.20   122.40     0.74
  440.00   460.00   122.40   129.60     0.69
  440.00   460.00   129.60   136.80     0.58
  440.00   460.00   136.80   144.00     0.49
  440.00   460.00   144.00   151.20     0.33
  440.00   460.00   151.20   158.40     0.10
  440.00   460.00   158.40   165.60     0.00
  440.00   460.00   165.60   172.80     0.00
  440.00   460.00   172.80   180.00     0.00
  460.00   480.00     0.00     7.20     0.00
  460.00   480.00     7.20    14.40     0.00
  460.00   480.00    14.40    21.60     0.00
  460.00   480.00    21.60    28.80     0.09
  460.00   480.00    28.80    36.00     0.34
  460.00   480.00    36.00    43.20     0.49
  460.00   480.00    43.20    50.40     0.59
  460.00   480.00    50.40    57.60     0.69
  460.00   480.00    57.60    64.80     0.75
  460.00   480.00    64.80    72.00     0.82
  460.00   480.00    72.00    79.20     0.86
  460.00   480.00    79.20    86.40     0.92
  460.00   480.00    86.40    93.60     0.96
  460.00   480.00    93.60   100.80     0.93
  460.00   480.00   100.80   108.00     0.86
  460.00   480.00   108.00   115.20     0.80
  460.00   480.00   115.20   122.40     0.74
  460.00   480.00   122.40   129.60     0.67
  460.00   480.00   129.60   136.80     0.59
  460.00   480.00   136.80   144.00     0.44
  460.00   480.00   144.00   151.20     0.32
  460.00   480.00   151.20   158.40     0.09
  460.00   480.00   158.40   165.60     0.00
  460.00   480.00   165.60   172.80     0.00
  460.00   480.00   172.80   180.00     0.00
  480.00   500.00     0.00     7.20     0.00
  480.00   500.00     7.20    14.40     0.00
  480.00   500.00    14.40    21.60     0.00
  480.00   500.00    21.60    28.80     0.10
  480.00   500.00    28.80    36.00     0.33
  480.00   500.00    36.00    43.20     0.48
  480.00   500.00    43.20    50.40     0.60
  480.00   500.00    50.40    57.60     0.68
  480.00   500.00    57.60    64.80     0.76
  480.00   500.00    64.80    72.00     0.81
  480.00   500.00    72.00    79.20     0.88
  480.00   500.00    79.20    86.40     0.93
  480.00   500.00    86.40    93.60     0.96
  480.00   500.00    93.60   100.80     0.92
  480.00   500.00   100.80   108.00     0.87
  480.00   500.00   108.00   115.20     0.82
  480.00   500.00   115.20   122.40     0.74
  480.00   500.00   122.40   129.60     0.67
  480.00   500.00   129.60   136.80     0.58
  480.00   500.00   136.80   144.00     0.47
  480.00   500.00   144.00   151.20     0.32
  480.00   500.00   151.20   158.40     0.08
  480.00   500.00   158.40   165.60     0.00
  480.00   500.00   165.60   172.80     0.00
  480.00   500.00   172.80   180.00     0.00
